DateTime,CheatingType,ImagePath
13/09/2021 18:51:55,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_55-HEAD_LEFT.jpg
13/09/2021 18:51:55,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_55-HEAD_LEFT.jpg
13/09/2021 18:51:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_55-MOUTH_OPEN.jpg
13/09/2021 18:51:55,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_55-HEAD_LEFT.jpg
13/09/2021 18:51:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_55-MOUTH_OPEN.jpg
13/09/2021 18:51:55,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_55-HEAD_LEFT.jpg
13/09/2021 18:51:55,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_55-HEAD_LEFT.jpg
13/09/2021 18:51:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_55-MOUTH_OPEN.jpg
13/09/2021 18:51:56,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_56-MOUTH_OPEN.jpg
13/09/2021 18:51:56,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_56-HEAD_LEFT.jpg
13/09/2021 18:51:56,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__51_56-HEAD_LEFT.jpg
13/09/2021 18:51:56,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_56-MOUTH_OPEN.jpg
13/09/2021 18:51:56,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__51_56-MOUTH_OPEN.jpg
